using CUDA on GPU 0...	
loading data files...	
cutting off end of data so that the batches/sequences divide evenly	
reshaping tensor...	
data load done. Number of data batches in train: 423, val: 23, test: 0	
vocab size: 65	
creating an lstm with 2 layers	
Drawed the graph	
setting forget gate biases to 1 in LSTM layer 1	
setting forget gate biases to 1 in LSTM layer 2	
number of parameters in the model: 240321	
cloning rnn	
cloning criterion	
1/21150 (epoch 0.002), train_loss = 4.16541388, grad/param norm = 5.4285e-01, time/batch = 0.3735s	
14364/21150 (epoch 33.957), train_loss = 1.59279368, grad/param norm = 4.9192e-02, time/batch = 0.0953s	
14365/21150 (epoch 33.960), train_loss = 1.61143935, grad/param norm = 4.4074e-02, time/batch = 0.0924s	
14366/21150 (epoch 33.962), train_loss = 1.61915260, grad/param norm = 4.8412e-02, time/batch = 0.0926s	
14367/21150 (epoch 33.965), train_loss = 1.57917271, grad/param norm = 4.2096e-02, time/batch = 0.0892s	
14368/21150 (epoch 33.967), train_loss = 1.63108862, grad/param norm = 4.4724e-02, time/batch = 0.0899s	
14369/21150 (epoch 33.969), train_loss = 1.61353043, grad/param norm = 4.4310e-02, time/batch = 0.0864s	
14370/21150 (epoch 33.972), train_loss = 1.64149357, grad/param norm = 4.9738e-02, time/batch = 0.0861s	
14371/21150 (epoch 33.974), train_loss = 1.59251651, grad/param norm = 4.7726e-02, time/batch = 0.0853s	
14372/21150 (epoch 33.976), train_loss = 1.61169427, grad/param norm = 4.5479e-02, time/batch = 0.0847s	
14373/21150 (epoch 33.979), train_loss = 1.57293963, grad/param norm = 4.7201e-02, time/batch = 0.0845s	
14374/21150 (epoch 33.981), train_loss = 1.57636398, grad/param norm = 4.5183e-02, time/batch = 0.0846s	
14375/21150 (epoch 33.983), train_loss = 1.61457902, grad/param norm = 4.4762e-02, time/batch = 0.0869s	
14376/21150 (epoch 33.986), train_loss = 1.60123566, grad/param norm = 4.7822e-02, time/batch = 0.0846s	
14377/21150 (epoch 33.988), train_loss = 1.56208071, grad/param norm = 3.8651e-02, time/batch = 0.0906s	
14378/21150 (epoch 33.991), train_loss = 1.61429015, grad/param norm = 4.6724e-02, time/batch = 0.0997s	
14379/21150 (epoch 33.993), train_loss = 1.63571373, grad/param norm = 4.7866e-02, time/batch = 0.0950s	
14380/21150 (epoch 33.995), train_loss = 1.62350610, grad/param norm = 4.6787e-02, time/batch = 0.0884s	
14381/21150 (epoch 33.998), train_loss = 1.61633125, grad/param norm = 4.6057e-02, time/batch = 0.0921s	
decayed learning rate by a factor 0.97 to 0.00093394941050874	
14382/21150 (epoch 34.000), train_loss = 1.66463022, grad/param norm = 4.9677e-02, time/batch = 0.0880s	
14383/21150 (epoch 34.002), train_loss = 1.82043405, grad/param norm = 5.7666e-02, time/batch = 0.0852s	
14384/21150 (epoch 34.005), train_loss = 1.57608285, grad/param norm = 4.1913e-02, time/batch = 0.0849s	
14385/21150 (epoch 34.007), train_loss = 1.58677755, grad/param norm = 4.5910e-02, time/batch = 0.0844s	
14386/21150 (epoch 34.009), train_loss = 1.61225628, grad/param norm = 4.6602e-02, time/batch = 0.0840s	
14387/21150 (epoch 34.012), train_loss = 1.67647589, grad/param norm = 5.2148e-02, time/batch = 0.0847s	
14388/21150 (epoch 34.014), train_loss = 1.57515717, grad/param norm = 4.4321e-02, time/batch = 0.0838s	
14389/21150 (epoch 34.017), train_loss = 1.63111602, grad/param norm = 4.6276e-02, time/batch = 0.0846s	
14390/21150 (epoch 34.019), train_loss = 1.62754413, grad/param norm = 4.3232e-02, time/batch = 0.0857s	
14391/21150 (epoch 34.021), train_loss = 1.55088802, grad/param norm = 4.7394e-02, time/batch = 0.0981s	
14392/21150 (epoch 34.024), train_loss = 1.50163964, grad/param norm = 4.0535e-02, time/batch = 0.0955s	
14393/21150 (epoch 34.026), train_loss = 1.63192017, grad/param norm = 4.3888e-02, time/batch = 0.0951s	
14394/21150 (epoch 34.028), train_loss = 1.54213601, grad/param norm = 4.6325e-02, time/batch = 0.0886s	
14395/21150 (epoch 34.031), train_loss = 1.59327802, grad/param norm = 4.9139e-02, time/batch = 0.0909s	
14396/21150 (epoch 34.033), train_loss = 1.58768464, grad/param norm = 4.2491e-02, time/batch = 0.0838s	
14397/21150 (epoch 34.035), train_loss = 1.58108465, grad/param norm = 4.6772e-02, time/batch = 0.0859s	
14398/21150 (epoch 34.038), train_loss = 1.57970122, grad/param norm = 4.5375e-02, time/batch = 0.0837s	
14399/21150 (epoch 34.040), train_loss = 1.66074861, grad/param norm = 5.4769e-02, time/batch = 0.0841s	
14400/21150 (epoch 34.043), train_loss = 1.55801247, grad/param norm = 4.4724e-02, time/batch = 0.0845s	
14401/21150 (epoch 34.045), train_loss = 1.56738522, grad/param norm = 4.8099e-02, time/batch = 0.0858s	
14402/21150 (epoch 34.047), train_loss = 1.59370244, grad/param norm = 4.4291e-02, time/batch = 0.0837s	
14403/21150 (epoch 34.050), train_loss = 1.51845132, grad/param norm = 4.1770e-02, time/batch = 0.0840s	
14404/21150 (epoch 34.052), train_loss = 1.57636841, grad/param norm = 4.6892e-02, time/batch = 0.0854s	
14405/21150 (epoch 34.054), train_loss = 1.54417715, grad/param norm = 4.5422e-02, time/batch = 0.0998s	
14406/21150 (epoch 34.057), train_loss = 1.57267655, grad/param norm = 4.3691e-02, time/batch = 0.0928s	
14407/21150 (epoch 34.059), train_loss = 1.52142909, grad/param norm = 4.5892e-02, time/batch = 0.0917s	
14408/21150 (epoch 34.061), train_loss = 1.59634680, grad/param norm = 4.6876e-02, time/batch = 0.0869s	
14409/21150 (epoch 34.064), train_loss = 1.50848228, grad/param norm = 4.2137e-02, time/batch = 0.0880s	
14410/21150 (epoch 34.066), train_loss = 1.56498627, grad/param norm = 4.2053e-02, time/batch = 0.0824s	
14411/21150 (epoch 34.069), train_loss = 1.59983403, grad/param norm = 4.8215e-02, time/batch = 0.0840s	
14412/21150 (epoch 34.071), train_loss = 1.60824413, grad/param norm = 4.5909e-02, time/batch = 0.0833s	
14413/21150 (epoch 34.073), train_loss = 1.58540044, grad/param norm = 4.7901e-02, time/batch = 0.0850s	
14414/21150 (epoch 34.076), train_loss = 1.61418381, grad/param norm = 4.7209e-02, time/batch = 0.0883s	
14415/21150 (epoch 34.078), train_loss = 1.58096595, grad/param norm = 4.6873e-02, time/batch = 0.0881s	
14416/21150 (epoch 34.080), train_loss = 1.55127396, grad/param norm = 4.6832e-02, time/batch = 0.0817s	
14417/21150 (epoch 34.083), train_loss = 1.61430040, grad/param norm = 4.6530e-02, time/batch = 0.0780s	
14418/21150 (epoch 34.085), train_loss = 1.57209638, grad/param norm = 4.3163e-02, time/batch = 0.0808s	
14419/21150 (epoch 34.087), train_loss = 1.69455030, grad/param norm = 4.8178e-02, time/batch = 0.0968s	
14420/21150 (epoch 34.090), train_loss = 1.68707705, grad/param norm = 5.0593e-02, time/batch = 0.0914s	
14421/21150 (epoch 34.092), train_loss = 1.60524120, grad/param norm = 4.4494e-02, time/batch = 0.0919s	
14422/21150 (epoch 34.095), train_loss = 1.62502494, grad/param norm = 4.6162e-02, time/batch = 0.0888s	
14423/21150 (epoch 34.097), train_loss = 1.63102983, grad/param norm = 4.5136e-02, time/batch = 0.0906s	
14424/21150 (epoch 34.099), train_loss = 1.65892805, grad/param norm = 4.6205e-02, time/batch = 0.0863s	
14425/21150 (epoch 34.102), train_loss = 1.58378868, grad/param norm = 4.6336e-02, time/batch = 0.0856s	
14426/21150 (epoch 34.104), train_loss = 1.57380060, grad/param norm = 4.2139e-02, time/batch = 0.0832s	
14427/21150 (epoch 34.106), train_loss = 1.61243024, grad/param norm = 4.9089e-02, time/batch = 0.0826s	
14428/21150 (epoch 34.109), train_loss = 1.64692166, grad/param norm = 4.8489e-02, time/batch = 0.0834s	
14429/21150 (epoch 34.111), train_loss = 1.54929179, grad/param norm = 4.4703e-02, time/batch = 0.0817s	
14430/21150 (epoch 34.113), train_loss = 1.54104094, grad/param norm = 4.8218e-02, time/batch = 0.0825s	
14431/21150 (epoch 34.116), train_loss = 1.55817459, grad/param norm = 4.5080e-02, time/batch = 0.0820s	
14432/21150 (epoch 34.118), train_loss = 1.51953382, grad/param norm = 4.4125e-02, time/batch = 0.0837s	
14433/21150 (epoch 34.121), train_loss = 1.56407291, grad/param norm = 4.2324e-02, time/batch = 0.0950s	
14434/21150 (epoch 34.123), train_loss = 1.50504674, grad/param norm = 4.5728e-02, time/batch = 0.0911s	
14435/21150 (epoch 34.125), train_loss = 1.56917285, grad/param norm = 4.5436e-02, time/batch = 0.0871s	
14436/21150 (epoch 34.128), train_loss = 1.61821300, grad/param norm = 4.8518e-02, time/batch = 0.0861s	
14437/21150 (epoch 34.130), train_loss = 1.57117613, grad/param norm = 4.6394e-02, time/batch = 0.0880s	
14438/21150 (epoch 34.132), train_loss = 1.57836909, grad/param norm = 4.6613e-02, time/batch = 0.0834s	
14439/21150 (epoch 34.135), train_loss = 1.53033872, grad/param norm = 4.0376e-02, time/batch = 0.0805s	
14440/21150 (epoch 34.137), train_loss = 1.62601535, grad/param norm = 4.7010e-02, time/batch = 0.0783s	
14441/21150 (epoch 34.139), train_loss = 1.55544682, grad/param norm = 4.2573e-02, time/batch = 0.0810s	
14442/21150 (epoch 34.142), train_loss = 1.56830757, grad/param norm = 4.4823e-02, time/batch = 0.0790s	
14443/21150 (epoch 34.144), train_loss = 1.62219912, grad/param norm = 4.9588e-02, time/batch = 0.0784s	
14444/21150 (epoch 34.147), train_loss = 1.58771680, grad/param norm = 4.3120e-02, time/batch = 0.0776s	
14445/21150 (epoch 34.149), train_loss = 1.58635124, grad/param norm = 4.6774e-02, time/batch = 0.0778s	
14446/21150 (epoch 34.151), train_loss = 1.62945436, grad/param norm = 4.9237e-02, time/batch = 0.0806s	
14447/21150 (epoch 34.154), train_loss = 1.55462233, grad/param norm = 4.5668e-02, time/batch = 0.0803s	
14448/21150 (epoch 34.156), train_loss = 1.61531730, grad/param norm = 4.5003e-02, time/batch = 0.0989s	
14449/21150 (epoch 34.158), train_loss = 1.55092508, grad/param norm = 4.8591e-02, time/batch = 0.0899s	
14450/21150 (epoch 34.161), train_loss = 1.62441107, grad/param norm = 4.5496e-02, time/batch = 0.0886s	
14451/21150 (epoch 34.163), train_loss = 1.64231607, grad/param norm = 5.0340e-02, time/batch = 0.0844s	
14452/21150 (epoch 34.165), train_loss = 1.63717740, grad/param norm = 4.6402e-02, time/batch = 0.0825s	
14453/21150 (epoch 34.168), train_loss = 1.60209472, grad/param norm = 4.4526e-02, time/batch = 0.0829s	
14454/21150 (epoch 34.170), train_loss = 1.51333123, grad/param norm = 4.3226e-02, time/batch = 0.0795s	
14455/21150 (epoch 34.173), train_loss = 1.60138506, grad/param norm = 4.5659e-02, time/batch = 0.0842s	
14456/21150 (epoch 34.175), train_loss = 1.54756356, grad/param norm = 4.2495e-02, time/batch = 0.0839s	
14457/21150 (epoch 34.177), train_loss = 1.55211632, grad/param norm = 4.3775e-02, time/batch = 0.0859s	
14458/21150 (epoch 34.180), train_loss = 1.61662196, grad/param norm = 4.5740e-02, time/batch = 0.0798s	
14459/21150 (epoch 34.182), train_loss = 1.59602200, grad/param norm = 4.6085e-02, time/batch = 0.0814s	
14460/21150 (epoch 34.184), train_loss = 1.62000676, grad/param norm = 4.8159e-02, time/batch = 0.0797s	
14461/21150 (epoch 34.187), train_loss = 1.59194579, grad/param norm = 4.4254e-02, time/batch = 0.0845s	
14462/21150 (epoch 34.189), train_loss = 1.62236679, grad/param norm = 4.8102e-02, time/batch = 0.0908s	
14463/21150 (epoch 34.191), train_loss = 1.62759608, grad/param norm = 4.7766e-02, time/batch = 0.0912s	
14464/21150 (epoch 34.194), train_loss = 1.49347669, grad/param norm = 5.0050e-02, time/batch = 0.0900s	
14465/21150 (epoch 34.196), train_loss = 1.54252430, grad/param norm = 4.1225e-02, time/batch = 0.0883s	
14466/21150 (epoch 34.199), train_loss = 1.59332990, grad/param norm = 4.5858e-02, time/batch = 0.0824s	
14467/21150 (epoch 34.201), train_loss = 1.60348641, grad/param norm = 4.2417e-02, time/batch = 0.0817s	
14468/21150 (epoch 34.203), train_loss = 1.61961881, grad/param norm = 4.8760e-02, time/batch = 0.0852s	
14469/21150 (epoch 34.206), train_loss = 1.58715220, grad/param norm = 4.1388e-02, time/batch = 0.0850s	
14470/21150 (epoch 34.208), train_loss = 1.55087534, grad/param norm = 4.1013e-02, time/batch = 0.0839s	
14471/21150 (epoch 34.210), train_loss = 1.63814941, grad/param norm = 4.4644e-02, time/batch = 0.0844s	
14472/21150 (epoch 34.213), train_loss = 1.58288721, grad/param norm = 4.4926e-02, time/batch = 0.0840s	
14473/21150 (epoch 34.215), train_loss = 1.54433935, grad/param norm = 4.3047e-02, time/batch = 0.0850s	
14474/21150 (epoch 34.217), train_loss = 1.54587067, grad/param norm = 4.3436e-02, time/batch = 0.0854s	
14475/21150 (epoch 34.220), train_loss = 1.59269463, grad/param norm = 4.7157e-02, time/batch = 0.0821s	
14476/21150 (epoch 34.222), train_loss = 1.58558105, grad/param norm = 4.3333e-02, time/batch = 0.0859s	
14477/21150 (epoch 34.225), train_loss = 1.59717261, grad/param norm = 5.0106e-02, time/batch = 0.0900s	
14478/21150 (epoch 34.227), train_loss = 1.64206493, grad/param norm = 4.3303e-02, time/batch = 0.0859s	
14479/21150 (epoch 34.229), train_loss = 1.58027967, grad/param norm = 4.4428e-02, time/batch = 0.0891s	
14480/21150 (epoch 34.232), train_loss = 1.62113379, grad/param norm = 4.3596e-02, time/batch = 0.0882s	
14481/21150 (epoch 34.234), train_loss = 1.53221324, grad/param norm = 4.4046e-02, time/batch = 0.0904s	
14482/21150 (epoch 34.236), train_loss = 1.65397764, grad/param norm = 4.8250e-02, time/batch = 0.0875s	
14483/21150 (epoch 34.239), train_loss = 1.55528577, grad/param norm = 4.2592e-02, time/batch = 0.0901s	
14484/21150 (epoch 34.241), train_loss = 1.60903299, grad/param norm = 5.8028e-02, time/batch = 0.0878s	
14485/21150 (epoch 34.243), train_loss = 1.61697532, grad/param norm = 4.4379e-02, time/batch = 0.0897s	
14486/21150 (epoch 34.246), train_loss = 1.57807461, grad/param norm = 4.9044e-02, time/batch = 0.0874s	
14487/21150 (epoch 34.248), train_loss = 1.61031295, grad/param norm = 4.4713e-02, time/batch = 0.0893s	
14488/21150 (epoch 34.251), train_loss = 1.56032409, grad/param norm = 4.2195e-02, time/batch = 0.0886s	
14489/21150 (epoch 34.253), train_loss = 1.58688650, grad/param norm = 4.6659e-02, time/batch = 0.0851s	
14490/21150 (epoch 34.255), train_loss = 1.55868963, grad/param norm = 4.4443e-02, time/batch = 0.0855s	
14491/21150 (epoch 34.258), train_loss = 1.64788475, grad/param norm = 4.7577e-02, time/batch = 0.0861s	
14492/21150 (epoch 34.260), train_loss = 1.53725307, grad/param norm = 4.3267e-02, time/batch = 0.0866s	
14493/21150 (epoch 34.262), train_loss = 1.50378551, grad/param norm = 4.3279e-02, time/batch = 0.0830s	
14494/21150 (epoch 34.265), train_loss = 1.57647109, grad/param norm = 4.2832e-02, time/batch = 0.0842s	
14495/21150 (epoch 34.267), train_loss = 1.61193681, grad/param norm = 4.4558e-02, time/batch = 0.0944s	
14496/21150 (epoch 34.270), train_loss = 1.60762333, grad/param norm = 4.6540e-02, time/batch = 0.0971s	
14497/21150 (epoch 34.272), train_loss = 1.59481154, grad/param norm = 4.4555e-02, time/batch = 0.0926s	
14498/21150 (epoch 34.274), train_loss = 1.62105615, grad/param norm = 4.4498e-02, time/batch = 0.0880s	
14499/21150 (epoch 34.277), train_loss = 1.60314480, grad/param norm = 4.4424e-02, time/batch = 0.0838s	
14500/21150 (epoch 34.279), train_loss = 1.62978411, grad/param norm = 4.3379e-02, time/batch = 0.0822s	
14501/21150 (epoch 34.281), train_loss = 1.61935505, grad/param norm = 4.5916e-02, time/batch = 0.0819s	
14502/21150 (epoch 34.284), train_loss = 1.51687905, grad/param norm = 4.5818e-02, time/batch = 0.0811s	
14503/21150 (epoch 34.286), train_loss = 1.60236828, grad/param norm = 4.8685e-02, time/batch = 0.0842s	
14504/21150 (epoch 34.288), train_loss = 1.61397507, grad/param norm = 4.5300e-02, time/batch = 0.0798s	
14505/21150 (epoch 34.291), train_loss = 1.54687500, grad/param norm = 4.1712e-02, time/batch = 0.0824s	
14506/21150 (epoch 34.293), train_loss = 1.55709891, grad/param norm = 4.1919e-02, time/batch = 0.0800s	
14507/21150 (epoch 34.296), train_loss = 1.61750717, grad/param norm = 4.9721e-02, time/batch = 0.0817s	
14508/21150 (epoch 34.298), train_loss = 1.64849300, grad/param norm = 4.9845e-02, time/batch = 0.0819s	
14509/21150 (epoch 34.300), train_loss = 1.56682760, grad/param norm = 4.6935e-02, time/batch = 0.0847s	
14510/21150 (epoch 34.303), train_loss = 1.63892426, grad/param norm = 4.8932e-02, time/batch = 0.0976s	
14511/21150 (epoch 34.305), train_loss = 1.64535463, grad/param norm = 5.2176e-02, time/batch = 0.0952s	
14512/21150 (epoch 34.307), train_loss = 1.53613416, grad/param norm = 4.6312e-02, time/batch = 0.0950s	
14513/21150 (epoch 34.310), train_loss = 1.52506027, grad/param norm = 4.2597e-02, time/batch = 0.0922s	
14514/21150 (epoch 34.312), train_loss = 1.59450003, grad/param norm = 4.8597e-02, time/batch = 0.0877s	
14515/21150 (epoch 34.314), train_loss = 1.63794423, grad/param norm = 4.6442e-02, time/batch = 0.0861s	
14516/21150 (epoch 34.317), train_loss = 1.56531077, grad/param norm = 4.3070e-02, time/batch = 0.0845s	
14517/21150 (epoch 34.319), train_loss = 1.58816178, grad/param norm = 4.4202e-02, time/batch = 0.0851s	
14518/21150 (epoch 34.322), train_loss = 1.60401832, grad/param norm = 4.3757e-02, time/batch = 0.0853s	
14519/21150 (epoch 34.324), train_loss = 1.65513378, grad/param norm = 4.8712e-02, time/batch = 0.0847s	
14520/21150 (epoch 34.326), train_loss = 1.63735343, grad/param norm = 4.4704e-02, time/batch = 0.0859s	
14521/21150 (epoch 34.329), train_loss = 1.65217440, grad/param norm = 4.5528e-02, time/batch = 0.0861s	
14522/21150 (epoch 34.331), train_loss = 1.62815186, grad/param norm = 4.4555e-02, time/batch = 0.0842s	
14523/21150 (epoch 34.333), train_loss = 1.61065043, grad/param norm = 4.7527e-02, time/batch = 0.0893s	
14524/21150 (epoch 34.336), train_loss = 1.63915114, grad/param norm = 4.6568e-02, time/batch = 0.0957s	
14525/21150 (epoch 34.338), train_loss = 1.55279495, grad/param norm = 4.2013e-02, time/batch = 0.0941s	
14526/21150 (epoch 34.340), train_loss = 1.54505258, grad/param norm = 4.2946e-02, time/batch = 0.0927s	
14527/21150 (epoch 34.343), train_loss = 1.59075586, grad/param norm = 4.4629e-02, time/batch = 0.0927s	
14528/21150 (epoch 34.345), train_loss = 1.60537991, grad/param norm = 4.7783e-02, time/batch = 0.0878s	
14529/21150 (epoch 34.348), train_loss = 1.57653726, grad/param norm = 4.6163e-02, time/batch = 0.0854s	
14530/21150 (epoch 34.350), train_loss = 1.57841984, grad/param norm = 4.4979e-02, time/batch = 0.0858s	
14531/21150 (epoch 34.352), train_loss = 1.58065854, grad/param norm = 4.6080e-02, time/batch = 0.0866s	
14532/21150 (epoch 34.355), train_loss = 1.59244757, grad/param norm = 4.4506e-02, time/batch = 0.0850s	
14533/21150 (epoch 34.357), train_loss = 1.54869378, grad/param norm = 4.3745e-02, time/batch = 0.0873s	
14534/21150 (epoch 34.359), train_loss = 1.61626607, grad/param norm = 4.6126e-02, time/batch = 0.0846s	
14535/21150 (epoch 34.362), train_loss = 1.57699066, grad/param norm = 4.8007e-02, time/batch = 0.0856s	
14536/21150 (epoch 34.364), train_loss = 1.58940639, grad/param norm = 4.4053e-02, time/batch = 0.0851s	
14537/21150 (epoch 34.366), train_loss = 1.61238602, grad/param norm = 4.2698e-02, time/batch = 0.0934s	
14538/21150 (epoch 34.369), train_loss = 1.60971204, grad/param norm = 5.0852e-02, time/batch = 0.0986s	
14539/21150 (epoch 34.371), train_loss = 1.58474441, grad/param norm = 4.3434e-02, time/batch = 0.0951s	
14540/21150 (epoch 34.374), train_loss = 1.58641600, grad/param norm = 4.5205e-02, time/batch = 0.0885s	
14541/21150 (epoch 34.376), train_loss = 1.62876687, grad/param norm = 3.9432e-02, time/batch = 0.0923s	
14542/21150 (epoch 34.378), train_loss = 1.61605566, grad/param norm = 4.4798e-02, time/batch = 0.0858s	
14543/21150 (epoch 34.381), train_loss = 1.62786669, grad/param norm = 4.6648e-02, time/batch = 0.0876s	
14544/21150 (epoch 34.383), train_loss = 1.70835722, grad/param norm = 4.3545e-02, time/batch = 0.0910s	
14545/21150 (epoch 34.385), train_loss = 1.63666325, grad/param norm = 4.6835e-02, time/batch = 0.0859s	
14546/21150 (epoch 34.388), train_loss = 1.61540733, grad/param norm = 4.4070e-02, time/batch = 0.0824s	
14547/21150 (epoch 34.390), train_loss = 1.64622956, grad/param norm = 4.1606e-02, time/batch = 0.0839s	
14548/21150 (epoch 34.392), train_loss = 1.59591446, grad/param norm = 4.1757e-02, time/batch = 0.0845s	
14549/21150 (epoch 34.395), train_loss = 1.56720792, grad/param norm = 4.2651e-02, time/batch = 0.0853s	
14550/21150 (epoch 34.397), train_loss = 1.56431192, grad/param norm = 4.2616e-02, time/batch = 0.0839s	
14551/21150 (epoch 34.400), train_loss = 1.62902611, grad/param norm = 4.4308e-02, time/batch = 0.0936s	
14552/21150 (epoch 34.402), train_loss = 1.67956893, grad/param norm = 4.7268e-02, time/batch = 0.0910s	
14553/21150 (epoch 34.404), train_loss = 1.64031923, grad/param norm = 4.4945e-02, time/batch = 0.0917s	
14554/21150 (epoch 34.407), train_loss = 1.64130233, grad/param norm = 4.6453e-02, time/batch = 0.0893s	
14555/21150 (epoch 34.409), train_loss = 1.63557335, grad/param norm = 4.2467e-02, time/batch = 0.0838s	
14556/21150 (epoch 34.411), train_loss = 1.56783142, grad/param norm = 4.4964e-02, time/batch = 0.0847s	
14557/21150 (epoch 34.414), train_loss = 1.61577021, grad/param norm = 4.3721e-02, time/batch = 0.0828s	
14558/21150 (epoch 34.416), train_loss = 1.62580087, grad/param norm = 4.4546e-02, time/batch = 0.0847s	
14559/21150 (epoch 34.418), train_loss = 1.59970071, grad/param norm = 4.6836e-02, time/batch = 0.0848s	
14560/21150 (epoch 34.421), train_loss = 1.58850278, grad/param norm = 4.3847e-02, time/batch = 0.0853s	
14561/21150 (epoch 34.423), train_loss = 1.53143287, grad/param norm = 4.2142e-02, time/batch = 0.0855s	
14562/21150 (epoch 34.426), train_loss = 1.57501197, grad/param norm = 4.1095e-02, time/batch = 0.0830s	
14563/21150 (epoch 34.428), train_loss = 1.59076302, grad/param norm = 4.5660e-02, time/batch = 0.0831s	
14564/21150 (epoch 34.430), train_loss = 1.58105191, grad/param norm = 4.6090e-02, time/batch = 0.0868s	
14565/21150 (epoch 34.433), train_loss = 1.63566083, grad/param norm = 4.3179e-02, time/batch = 0.0980s	
14566/21150 (epoch 34.435), train_loss = 1.60020373, grad/param norm = 4.4722e-02, time/batch = 0.0893s	
14567/21150 (epoch 34.437), train_loss = 1.51562316, grad/param norm = 4.4676e-02, time/batch = 0.0901s	
14568/21150 (epoch 34.440), train_loss = 1.54791928, grad/param norm = 4.1055e-02, time/batch = 0.0905s	
14569/21150 (epoch 34.442), train_loss = 1.63677185, grad/param norm = 4.8176e-02, time/batch = 0.0871s	
14570/21150 (epoch 34.444), train_loss = 1.59564411, grad/param norm = 4.4766e-02, time/batch = 0.0839s	
14571/21150 (epoch 34.447), train_loss = 1.60562931, grad/param norm = 4.5678e-02, time/batch = 0.0855s	
14572/21150 (epoch 34.449), train_loss = 1.53189143, grad/param norm = 4.1164e-02, time/batch = 0.0847s	
14573/21150 (epoch 34.452), train_loss = 1.62228641, grad/param norm = 4.6719e-02, time/batch = 0.0860s	
14574/21150 (epoch 34.454), train_loss = 1.53333748, grad/param norm = 4.4830e-02, time/batch = 0.0829s	
14575/21150 (epoch 34.456), train_loss = 1.54748944, grad/param norm = 4.4301e-02, time/batch = 0.0855s	
14576/21150 (epoch 34.459), train_loss = 1.61387964, grad/param norm = 5.2045e-02, time/batch = 0.0841s	
14577/21150 (epoch 34.461), train_loss = 1.60300496, grad/param norm = 4.8053e-02, time/batch = 0.0838s	
14578/21150 (epoch 34.463), train_loss = 1.54770387, grad/param norm = 4.4453e-02, time/batch = 0.0825s	
14579/21150 (epoch 34.466), train_loss = 1.55633612, grad/param norm = 4.6488e-02, time/batch = 0.0978s	
14580/21150 (epoch 34.468), train_loss = 1.58376111, grad/param norm = 4.3497e-02, time/batch = 0.0927s	
14581/21150 (epoch 34.470), train_loss = 1.62425868, grad/param norm = 4.7511e-02, time/batch = 0.0945s	
14582/21150 (epoch 34.473), train_loss = 1.63716667, grad/param norm = 4.6578e-02, time/batch = 0.0908s	
14583/21150 (epoch 34.475), train_loss = 1.68974006, grad/param norm = 5.0398e-02, time/batch = 0.0897s	
14584/21150 (epoch 34.478), train_loss = 1.60881223, grad/param norm = 4.8402e-02, time/batch = 0.0869s	
14585/21150 (epoch 34.480), train_loss = 1.60039715, grad/param norm = 4.2421e-02, time/batch = 0.0835s	
14586/21150 (epoch 34.482), train_loss = 1.53267337, grad/param norm = 4.8741e-02, time/batch = 0.0842s	
14587/21150 (epoch 34.485), train_loss = 1.58650239, grad/param norm = 4.7206e-02, time/batch = 0.0826s	
14588/21150 (epoch 34.487), train_loss = 1.63981912, grad/param norm = 4.3684e-02, time/batch = 0.0814s	
14589/21150 (epoch 34.489), train_loss = 1.60358883, grad/param norm = 4.4125e-02, time/batch = 0.0815s	
14590/21150 (epoch 34.492), train_loss = 1.61370892, grad/param norm = 4.6297e-02, time/batch = 0.0842s	
14591/21150 (epoch 34.494), train_loss = 1.68280079, grad/param norm = 4.5344e-02, time/batch = 0.0835s	
14592/21150 (epoch 34.496), train_loss = 1.58909519, grad/param norm = 4.3645e-02, time/batch = 0.0835s	
14593/21150 (epoch 34.499), train_loss = 1.58660081, grad/param norm = 4.8330e-02, time/batch = 0.0966s	
14594/21150 (epoch 34.501), train_loss = 1.57366546, grad/param norm = 4.8084e-02, time/batch = 0.0907s	
14595/21150 (epoch 34.504), train_loss = 1.57382040, grad/param norm = 4.7656e-02, time/batch = 0.0917s	
14596/21150 (epoch 34.506), train_loss = 1.60364175, grad/param norm = 4.2022e-02, time/batch = 0.0835s	
14597/21150 (epoch 34.508), train_loss = 1.53328803, grad/param norm = 4.6453e-02, time/batch = 0.0876s	
14598/21150 (epoch 34.511), train_loss = 1.57380237, grad/param norm = 4.3912e-02, time/batch = 0.0857s	
14599/21150 (epoch 34.513), train_loss = 1.57720463, grad/param norm = 4.4439e-02, time/batch = 0.0837s	
14600/21150 (epoch 34.515), train_loss = 1.56584801, grad/param norm = 4.8340e-02, time/batch = 0.0852s	
14601/21150 (epoch 34.518), train_loss = 1.54108123, grad/param norm = 4.5067e-02, time/batch = 0.0859s	
14602/21150 (epoch 34.520), train_loss = 1.59517211, grad/param norm = 4.5155e-02, time/batch = 0.0826s	
14603/21150 (epoch 34.522), train_loss = 1.59512105, grad/param norm = 4.3254e-02, time/batch = 0.0822s	
14604/21150 (epoch 34.525), train_loss = 1.62021625, grad/param norm = 5.1383e-02, time/batch = 0.0837s	
14605/21150 (epoch 34.527), train_loss = 1.63305583, grad/param norm = 4.7060e-02, time/batch = 0.0857s	
14606/21150 (epoch 34.530), train_loss = 1.60828139, grad/param norm = 4.7255e-02, time/batch = 0.0858s	
14607/21150 (epoch 34.532), train_loss = 1.53179832, grad/param norm = 4.3589e-02, time/batch = 0.0958s	
14608/21150 (epoch 34.534), train_loss = 1.52868617, grad/param norm = 4.2019e-02, time/batch = 0.0916s	
