using CUDA on GPU 0...	
loading data files...	
cutting off end of data so that the batches/sequences divide evenly	
reshaping tensor...	
data load done. Number of data batches in train: 423, val: 23, test: 0	
vocab size: 65	
creating an lstm with 2 layers	
setting forget gate biases to 1 in LSTM layer 1	
setting forget gate biases to 1 in LSTM layer 2	
number of parameters in the model: 3320385	
cloning rnn	
cloning criterion	
1/21150 (epoch 0.002), train_loss = 4.15876630, grad/param norm = 8.1939e-01, time/batch = 0.7017s	
18444/21150 (epoch 43.603), train_loss = 1.08307974, grad/param norm = 2.8441e-02, time/batch = 0.1411s	
18445/21150 (epoch 43.605), train_loss = 1.09070752, grad/param norm = 2.7172e-02, time/batch = 0.1394s	
18446/21150 (epoch 43.608), train_loss = 1.08029300, grad/param norm = 2.6169e-02, time/batch = 0.1400s	
18447/21150 (epoch 43.610), train_loss = 1.08312979, grad/param norm = 2.5902e-02, time/batch = 0.1409s	
18448/21150 (epoch 43.612), train_loss = 1.11193190, grad/param norm = 2.9792e-02, time/batch = 0.1393s	
18449/21150 (epoch 43.615), train_loss = 1.06301309, grad/param norm = 2.7549e-02, time/batch = 0.1406s	
18450/21150 (epoch 43.617), train_loss = 1.06894916, grad/param norm = 2.7019e-02, time/batch = 0.1410s	
18451/21150 (epoch 43.619), train_loss = 1.13201865, grad/param norm = 2.5754e-02, time/batch = 0.1411s	
18452/21150 (epoch 43.622), train_loss = 1.01668488, grad/param norm = 2.6672e-02, time/batch = 0.1395s	
18453/21150 (epoch 43.624), train_loss = 1.09548229, grad/param norm = 2.7060e-02, time/batch = 0.1396s	
18454/21150 (epoch 43.626), train_loss = 1.07053283, grad/param norm = 2.8303e-02, time/batch = 0.1400s	
18455/21150 (epoch 43.629), train_loss = 1.12967706, grad/param norm = 2.6661e-02, time/batch = 0.1388s	
18456/21150 (epoch 43.631), train_loss = 1.10200618, grad/param norm = 2.8353e-02, time/batch = 0.1420s	
18457/21150 (epoch 43.634), train_loss = 1.11181261, grad/param norm = 2.5624e-02, time/batch = 0.1405s	
18458/21150 (epoch 43.636), train_loss = 1.08179202, grad/param norm = 2.5968e-02, time/batch = 0.1399s	
18459/21150 (epoch 43.638), train_loss = 1.06844443, grad/param norm = 2.7266e-02, time/batch = 0.1387s	
18460/21150 (epoch 43.641), train_loss = 1.12263655, grad/param norm = 2.8030e-02, time/batch = 0.1399s	
18461/21150 (epoch 43.643), train_loss = 1.09652759, grad/param norm = 2.6629e-02, time/batch = 0.1453s	
18462/21150 (epoch 43.645), train_loss = 1.07566193, grad/param norm = 2.6223e-02, time/batch = 0.1393s	
18463/21150 (epoch 43.648), train_loss = 1.13855361, grad/param norm = 2.8173e-02, time/batch = 0.1400s	
18464/21150 (epoch 43.650), train_loss = 1.12942906, grad/param norm = 2.8227e-02, time/batch = 0.1394s	
18465/21150 (epoch 43.652), train_loss = 1.12153425, grad/param norm = 2.6708e-02, time/batch = 0.1390s	
18466/21150 (epoch 43.655), train_loss = 1.13464887, grad/param norm = 2.6810e-02, time/batch = 0.1406s	
18467/21150 (epoch 43.657), train_loss = 1.09915630, grad/param norm = 2.8174e-02, time/batch = 0.1411s	
18468/21150 (epoch 43.660), train_loss = 1.06800677, grad/param norm = 2.7979e-02, time/batch = 0.1402s	
18469/21150 (epoch 43.662), train_loss = 1.10364253, grad/param norm = 2.7481e-02, time/batch = 0.1398s	
18470/21150 (epoch 43.664), train_loss = 1.07779662, grad/param norm = 2.6728e-02, time/batch = 0.1396s	
18471/21150 (epoch 43.667), train_loss = 1.12873293, grad/param norm = 3.0204e-02, time/batch = 0.1393s	
18472/21150 (epoch 43.669), train_loss = 1.08079198, grad/param norm = 2.7607e-02, time/batch = 0.1401s	
18473/21150 (epoch 43.671), train_loss = 1.05590275, grad/param norm = 2.5335e-02, time/batch = 0.1415s	
18474/21150 (epoch 43.674), train_loss = 1.06667817, grad/param norm = 2.6589e-02, time/batch = 0.1391s	
18475/21150 (epoch 43.676), train_loss = 1.06362476, grad/param norm = 2.5606e-02, time/batch = 0.1400s	
18476/21150 (epoch 43.678), train_loss = 1.10709988, grad/param norm = 2.5801e-02, time/batch = 0.1416s	
18477/21150 (epoch 43.681), train_loss = 1.11845643, grad/param norm = 2.8270e-02, time/batch = 0.1398s	
18478/21150 (epoch 43.683), train_loss = 1.10468832, grad/param norm = 3.0142e-02, time/batch = 0.1394s	
18479/21150 (epoch 43.686), train_loss = 1.12757990, grad/param norm = 2.8870e-02, time/batch = 0.1416s	
18480/21150 (epoch 43.688), train_loss = 1.07210056, grad/param norm = 2.6016e-02, time/batch = 0.1400s	
18481/21150 (epoch 43.690), train_loss = 1.04601464, grad/param norm = 2.6820e-02, time/batch = 0.1415s	
18482/21150 (epoch 43.693), train_loss = 1.10215276, grad/param norm = 2.5413e-02, time/batch = 0.1393s	
18483/21150 (epoch 43.695), train_loss = 1.10487322, grad/param norm = 2.7731e-02, time/batch = 0.1390s	
18484/21150 (epoch 43.697), train_loss = 1.10855802, grad/param norm = 2.6790e-02, time/batch = 0.1399s	
18485/21150 (epoch 43.700), train_loss = 1.10145831, grad/param norm = 2.6519e-02, time/batch = 0.1408s	
18486/21150 (epoch 43.702), train_loss = 1.12128026, grad/param norm = 2.7933e-02, time/batch = 0.1395s	
18487/21150 (epoch 43.704), train_loss = 1.08817933, grad/param norm = 2.5448e-02, time/batch = 0.1391s	
18488/21150 (epoch 43.707), train_loss = 1.15685321, grad/param norm = 2.9374e-02, time/batch = 0.1400s	
18489/21150 (epoch 43.709), train_loss = 1.09118907, grad/param norm = 2.5453e-02, time/batch = 0.1391s	
18490/21150 (epoch 43.712), train_loss = 1.08295759, grad/param norm = 2.6964e-02, time/batch = 0.1409s	
18491/21150 (epoch 43.714), train_loss = 1.11037697, grad/param norm = 2.7544e-02, time/batch = 0.1409s	
18492/21150 (epoch 43.716), train_loss = 1.06159720, grad/param norm = 2.5270e-02, time/batch = 0.1410s	
18493/21150 (epoch 43.719), train_loss = 1.05241628, grad/param norm = 2.6145e-02, time/batch = 0.1402s	
18494/21150 (epoch 43.721), train_loss = 1.11303331, grad/param norm = 2.5625e-02, time/batch = 0.1398s	
18495/21150 (epoch 43.723), train_loss = 1.07574081, grad/param norm = 2.7414e-02, time/batch = 0.1397s	
18496/21150 (epoch 43.726), train_loss = 1.05085145, grad/param norm = 2.4829e-02, time/batch = 0.1416s	
18497/21150 (epoch 43.728), train_loss = 1.12418809, grad/param norm = 2.8186e-02, time/batch = 0.1400s	
18498/21150 (epoch 43.730), train_loss = 1.12782474, grad/param norm = 2.7612e-02, time/batch = 0.1397s	
18499/21150 (epoch 43.733), train_loss = 1.10099843, grad/param norm = 2.8214e-02, time/batch = 0.1389s	
18500/21150 (epoch 43.735), train_loss = 1.08801174, grad/param norm = 2.5689e-02, time/batch = 0.1395s	
18501/21150 (epoch 43.738), train_loss = 1.14077351, grad/param norm = 3.0469e-02, time/batch = 0.1400s	
18502/21150 (epoch 43.740), train_loss = 1.12478545, grad/param norm = 2.8501e-02, time/batch = 0.1411s	
18503/21150 (epoch 43.742), train_loss = 1.12656638, grad/param norm = 2.9346e-02, time/batch = 0.1399s	
18504/21150 (epoch 43.745), train_loss = 1.06967204, grad/param norm = 2.6624e-02, time/batch = 0.1390s	
18505/21150 (epoch 43.747), train_loss = 1.08402982, grad/param norm = 2.7021e-02, time/batch = 0.1397s	
18506/21150 (epoch 43.749), train_loss = 1.08676152, grad/param norm = 2.7761e-02, time/batch = 0.1387s	
18507/21150 (epoch 43.752), train_loss = 1.09576257, grad/param norm = 2.6094e-02, time/batch = 0.1391s	
18508/21150 (epoch 43.754), train_loss = 1.05263876, grad/param norm = 2.4650e-02, time/batch = 0.1413s	
18509/21150 (epoch 43.757), train_loss = 1.05205202, grad/param norm = 2.5988e-02, time/batch = 0.1384s	
18510/21150 (epoch 43.759), train_loss = 1.04535506, grad/param norm = 2.5148e-02, time/batch = 0.1407s	
18511/21150 (epoch 43.761), train_loss = 1.09729552, grad/param norm = 2.5078e-02, time/batch = 0.1398s	
18512/21150 (epoch 43.764), train_loss = 1.07104317, grad/param norm = 2.8405e-02, time/batch = 0.1392s	
18513/21150 (epoch 43.766), train_loss = 1.05147601, grad/param norm = 2.8133e-02, time/batch = 0.1399s	
18514/21150 (epoch 43.768), train_loss = 1.07142202, grad/param norm = 2.6789e-02, time/batch = 0.1412s	
18515/21150 (epoch 43.771), train_loss = 1.07657611, grad/param norm = 2.6431e-02, time/batch = 0.1399s	
18516/21150 (epoch 43.773), train_loss = 1.07924988, grad/param norm = 2.5396e-02, time/batch = 0.1407s	
18517/21150 (epoch 43.775), train_loss = 1.08942521, grad/param norm = 2.8085e-02, time/batch = 0.1406s	
18518/21150 (epoch 43.778), train_loss = 1.13164872, grad/param norm = 2.8002e-02, time/batch = 0.1399s	
18519/21150 (epoch 43.780), train_loss = 1.08516786, grad/param norm = 2.6479e-02, time/batch = 0.1418s	
18520/21150 (epoch 43.783), train_loss = 1.05403127, grad/param norm = 2.6359e-02, time/batch = 0.1414s	
18521/21150 (epoch 43.785), train_loss = 1.10230451, grad/param norm = 2.8763e-02, time/batch = 0.1406s	
18522/21150 (epoch 43.787), train_loss = 1.08744568, grad/param norm = 2.6636e-02, time/batch = 0.1414s	
18523/21150 (epoch 43.790), train_loss = 1.01930700, grad/param norm = 2.5340e-02, time/batch = 0.1398s	
18524/21150 (epoch 43.792), train_loss = 1.07161402, grad/param norm = 2.6987e-02, time/batch = 0.1380s	
18525/21150 (epoch 43.794), train_loss = 1.07258813, grad/param norm = 2.4953e-02, time/batch = 0.1413s	
18526/21150 (epoch 43.797), train_loss = 1.11581899, grad/param norm = 2.9219e-02, time/batch = 0.1398s	
18527/21150 (epoch 43.799), train_loss = 1.08214385, grad/param norm = 2.9181e-02, time/batch = 0.1399s	
18528/21150 (epoch 43.801), train_loss = 1.12292495, grad/param norm = 2.9438e-02, time/batch = 0.1402s	
18529/21150 (epoch 43.804), train_loss = 1.07060820, grad/param norm = 2.4816e-02, time/batch = 0.1399s	
18530/21150 (epoch 43.806), train_loss = 1.12593644, grad/param norm = 2.6399e-02, time/batch = 0.1396s	
18531/21150 (epoch 43.809), train_loss = 1.05574360, grad/param norm = 2.4749e-02, time/batch = 0.1403s	
18532/21150 (epoch 43.811), train_loss = 1.06842561, grad/param norm = 2.7645e-02, time/batch = 0.1394s	
18533/21150 (epoch 43.813), train_loss = 1.07372021, grad/param norm = 2.8423e-02, time/batch = 0.1394s	
18534/21150 (epoch 43.816), train_loss = 1.06291122, grad/param norm = 2.6147e-02, time/batch = 0.1392s	
18535/21150 (epoch 43.818), train_loss = 1.10118252, grad/param norm = 2.8007e-02, time/batch = 0.1397s	
18536/21150 (epoch 43.820), train_loss = 1.05083295, grad/param norm = 2.6659e-02, time/batch = 0.1393s	
18537/21150 (epoch 43.823), train_loss = 1.10969862, grad/param norm = 2.6929e-02, time/batch = 0.1401s	
18538/21150 (epoch 43.825), train_loss = 1.05757177, grad/param norm = 2.7978e-02, time/batch = 0.1404s	
18539/21150 (epoch 43.827), train_loss = 1.13605728, grad/param norm = 2.8369e-02, time/batch = 0.1399s	
18540/21150 (epoch 43.830), train_loss = 1.07728419, grad/param norm = 2.6928e-02, time/batch = 0.1397s	
18541/21150 (epoch 43.832), train_loss = 1.09371367, grad/param norm = 2.7295e-02, time/batch = 0.1406s	
18542/21150 (epoch 43.835), train_loss = 1.06482186, grad/param norm = 2.5411e-02, time/batch = 0.1410s	
18543/21150 (epoch 43.837), train_loss = 1.06572878, grad/param norm = 2.6048e-02, time/batch = 0.1402s	
18544/21150 (epoch 43.839), train_loss = 1.05589089, grad/param norm = 2.5800e-02, time/batch = 0.1394s	
18545/21150 (epoch 43.842), train_loss = 1.05455809, grad/param norm = 2.8359e-02, time/batch = 0.1390s	
18546/21150 (epoch 43.844), train_loss = 1.10193770, grad/param norm = 2.9946e-02, time/batch = 0.1398s	
18547/21150 (epoch 43.846), train_loss = 1.13242407, grad/param norm = 2.6335e-02, time/batch = 0.1401s	
18548/21150 (epoch 43.849), train_loss = 1.09481090, grad/param norm = 2.9003e-02, time/batch = 0.1406s	
18549/21150 (epoch 43.851), train_loss = 1.09759694, grad/param norm = 2.5956e-02, time/batch = 0.1403s	
18550/21150 (epoch 43.853), train_loss = 1.09606303, grad/param norm = 2.7572e-02, time/batch = 0.1399s	
18551/21150 (epoch 43.856), train_loss = 1.07423782, grad/param norm = 2.7197e-02, time/batch = 0.1406s	
18552/21150 (epoch 43.858), train_loss = 1.07974747, grad/param norm = 2.6287e-02, time/batch = 0.1399s	
18553/21150 (epoch 43.861), train_loss = 1.09211293, grad/param norm = 2.8096e-02, time/batch = 0.1404s	
18554/21150 (epoch 43.863), train_loss = 1.09408314, grad/param norm = 2.7396e-02, time/batch = 0.1424s	
18555/21150 (epoch 43.865), train_loss = 1.06701583, grad/param norm = 2.7419e-02, time/batch = 0.1394s	
18556/21150 (epoch 43.868), train_loss = 1.05661970, grad/param norm = 2.8271e-02, time/batch = 0.1404s	
18557/21150 (epoch 43.870), train_loss = 1.02937313, grad/param norm = 2.9626e-02, time/batch = 0.1410s	
18558/21150 (epoch 43.872), train_loss = 1.07827814, grad/param norm = 2.5763e-02, time/batch = 0.1400s	
18559/21150 (epoch 43.875), train_loss = 1.05471326, grad/param norm = 2.6543e-02, time/batch = 0.1400s	
18560/21150 (epoch 43.877), train_loss = 1.12357090, grad/param norm = 2.8477e-02, time/batch = 0.1418s	
18561/21150 (epoch 43.879), train_loss = 1.03410560, grad/param norm = 2.6159e-02, time/batch = 0.1414s	
18562/21150 (epoch 43.882), train_loss = 1.10107602, grad/param norm = 2.5316e-02, time/batch = 0.1413s	
18563/21150 (epoch 43.884), train_loss = 1.09993131, grad/param norm = 2.7487e-02, time/batch = 0.1411s	
18564/21150 (epoch 43.887), train_loss = 1.12497169, grad/param norm = 2.9211e-02, time/batch = 0.1399s	
18565/21150 (epoch 43.889), train_loss = 1.07228688, grad/param norm = 2.7454e-02, time/batch = 0.1396s	
18566/21150 (epoch 43.891), train_loss = 1.09515514, grad/param norm = 2.6414e-02, time/batch = 0.1418s	
18567/21150 (epoch 43.894), train_loss = 1.06694324, grad/param norm = 2.6257e-02, time/batch = 0.1401s	
18568/21150 (epoch 43.896), train_loss = 1.07186970, grad/param norm = 2.5988e-02, time/batch = 0.1387s	
18569/21150 (epoch 43.898), train_loss = 1.06694430, grad/param norm = 2.6643e-02, time/batch = 0.1414s	
18570/21150 (epoch 43.901), train_loss = 1.10027991, grad/param norm = 2.7030e-02, time/batch = 0.1398s	
18571/21150 (epoch 43.903), train_loss = 1.10155135, grad/param norm = 2.6901e-02, time/batch = 0.1396s	
18572/21150 (epoch 43.905), train_loss = 1.08983497, grad/param norm = 2.8041e-02, time/batch = 0.1408s	
18573/21150 (epoch 43.908), train_loss = 1.06868537, grad/param norm = 2.8084e-02, time/batch = 0.1403s	
18574/21150 (epoch 43.910), train_loss = 1.07251696, grad/param norm = 2.6547e-02, time/batch = 0.1391s	
18575/21150 (epoch 43.913), train_loss = 1.10754420, grad/param norm = 2.8680e-02, time/batch = 0.1393s	
18576/21150 (epoch 43.915), train_loss = 1.07554232, grad/param norm = 2.7406e-02, time/batch = 0.1395s	
18577/21150 (epoch 43.917), train_loss = 1.10963013, grad/param norm = 2.7533e-02, time/batch = 0.1410s	
18578/21150 (epoch 43.920), train_loss = 1.09379978, grad/param norm = 2.8456e-02, time/batch = 0.1399s	
18579/21150 (epoch 43.922), train_loss = 1.06523066, grad/param norm = 2.7349e-02, time/batch = 0.1398s	
18580/21150 (epoch 43.924), train_loss = 1.09693302, grad/param norm = 2.6540e-02, time/batch = 0.1399s	
18581/21150 (epoch 43.927), train_loss = 1.05875267, grad/param norm = 2.7368e-02, time/batch = 0.1403s	
18582/21150 (epoch 43.929), train_loss = 1.09491843, grad/param norm = 2.7321e-02, time/batch = 0.1398s	
18583/21150 (epoch 43.931), train_loss = 1.15278692, grad/param norm = 2.8435e-02, time/batch = 0.1415s	
18584/21150 (epoch 43.934), train_loss = 1.06908142, grad/param norm = 2.4940e-02, time/batch = 0.1410s	
18585/21150 (epoch 43.936), train_loss = 1.10933938, grad/param norm = 3.1689e-02, time/batch = 0.1398s	
18586/21150 (epoch 43.939), train_loss = 1.07594845, grad/param norm = 2.5079e-02, time/batch = 0.1392s	
18587/21150 (epoch 43.941), train_loss = 1.06882747, grad/param norm = 2.6981e-02, time/batch = 0.1411s	
18588/21150 (epoch 43.943), train_loss = 1.07930706, grad/param norm = 2.6371e-02, time/batch = 0.1404s	
18589/21150 (epoch 43.946), train_loss = 1.08544956, grad/param norm = 2.7945e-02, time/batch = 0.1399s	
18590/21150 (epoch 43.948), train_loss = 1.10787712, grad/param norm = 2.7247e-02, time/batch = 0.1392s	
18591/21150 (epoch 43.950), train_loss = 1.12492524, grad/param norm = 2.8726e-02, time/batch = 0.1404s	
18592/21150 (epoch 43.953), train_loss = 1.09612033, grad/param norm = 2.5070e-02, time/batch = 0.1400s	
18593/21150 (epoch 43.955), train_loss = 1.10129376, grad/param norm = 2.7535e-02, time/batch = 0.1388s	
18594/21150 (epoch 43.957), train_loss = 1.11654382, grad/param norm = 2.5815e-02, time/batch = 0.1409s	
18595/21150 (epoch 43.960), train_loss = 1.11656965, grad/param norm = 2.9306e-02, time/batch = 0.1402s	
18596/21150 (epoch 43.962), train_loss = 1.10759143, grad/param norm = 2.6227e-02, time/batch = 0.1402s	
18597/21150 (epoch 43.965), train_loss = 1.09029340, grad/param norm = 2.5704e-02, time/batch = 0.1397s	
18598/21150 (epoch 43.967), train_loss = 1.11898667, grad/param norm = 2.8338e-02, time/batch = 0.1393s	
18599/21150 (epoch 43.969), train_loss = 1.10818838, grad/param norm = 2.7711e-02, time/batch = 0.1387s	
18600/21150 (epoch 43.972), train_loss = 1.13794870, grad/param norm = 2.6971e-02, time/batch = 0.1412s	
18601/21150 (epoch 43.974), train_loss = 1.08825102, grad/param norm = 2.9748e-02, time/batch = 0.1395s	
18602/21150 (epoch 43.976), train_loss = 1.08178728, grad/param norm = 2.7283e-02, time/batch = 0.1395s	
18603/21150 (epoch 43.979), train_loss = 1.04838644, grad/param norm = 2.5542e-02, time/batch = 0.1405s	
18604/21150 (epoch 43.981), train_loss = 1.09036337, grad/param norm = 2.6537e-02, time/batch = 0.1403s	
18605/21150 (epoch 43.983), train_loss = 1.09324009, grad/param norm = 2.6590e-02, time/batch = 0.1407s	
18606/21150 (epoch 43.986), train_loss = 1.08299736, grad/param norm = 2.6626e-02, time/batch = 0.1420s	
18607/21150 (epoch 43.988), train_loss = 1.08066300, grad/param norm = 2.5384e-02, time/batch = 0.1395s	
18608/21150 (epoch 43.991), train_loss = 1.10572178, grad/param norm = 2.7109e-02, time/batch = 0.1406s	
18609/21150 (epoch 43.993), train_loss = 1.13574918, grad/param norm = 2.8329e-02, time/batch = 0.1402s	
18610/21150 (epoch 43.995), train_loss = 1.08638827, grad/param norm = 2.5598e-02, time/batch = 0.1407s	
18611/21150 (epoch 43.998), train_loss = 1.10363198, grad/param norm = 2.7898e-02, time/batch = 0.1404s	
decayed learning rate by a factor 0.97 to 0.00068871682860844	
18612/21150 (epoch 44.000), train_loss = 1.14647997, grad/param norm = 2.8740e-02, time/batch = 0.1395s	
18613/21150 (epoch 44.002), train_loss = 1.31024987, grad/param norm = 3.2229e-02, time/batch = 0.1400s	
18614/21150 (epoch 44.005), train_loss = 1.08047127, grad/param norm = 2.6006e-02, time/batch = 0.1403s	
18615/21150 (epoch 44.007), train_loss = 1.11731509, grad/param norm = 3.0896e-02, time/batch = 0.1402s	
18616/21150 (epoch 44.009), train_loss = 1.11090433, grad/param norm = 2.6063e-02, time/batch = 0.1410s	
18617/21150 (epoch 44.012), train_loss = 1.14792705, grad/param norm = 2.7333e-02, time/batch = 0.1396s	
18618/21150 (epoch 44.014), train_loss = 1.07372445, grad/param norm = 2.7182e-02, time/batch = 0.1405s	
18619/21150 (epoch 44.017), train_loss = 1.12289245, grad/param norm = 2.7032e-02, time/batch = 0.1398s	
18620/21150 (epoch 44.019), train_loss = 1.12701118, grad/param norm = 2.7777e-02, time/batch = 0.1403s	
18621/21150 (epoch 44.021), train_loss = 1.05258412, grad/param norm = 2.5555e-02, time/batch = 0.1395s	
18622/21150 (epoch 44.024), train_loss = 1.04863859, grad/param norm = 2.5392e-02, time/batch = 0.1395s	
18623/21150 (epoch 44.026), train_loss = 1.15740831, grad/param norm = 2.7066e-02, time/batch = 0.1400s	
18624/21150 (epoch 44.028), train_loss = 1.05606833, grad/param norm = 2.7952e-02, time/batch = 0.1408s	
18625/21150 (epoch 44.031), train_loss = 1.10089465, grad/param norm = 2.6211e-02, time/batch = 0.1402s	
18626/21150 (epoch 44.033), train_loss = 1.08345755, grad/param norm = 2.5920e-02, time/batch = 0.1399s	
18627/21150 (epoch 44.035), train_loss = 1.06229753, grad/param norm = 2.5129e-02, time/batch = 0.1397s	
18628/21150 (epoch 44.038), train_loss = 1.09196288, grad/param norm = 2.5871e-02, time/batch = 0.1404s	
18629/21150 (epoch 44.040), train_loss = 1.11673801, grad/param norm = 2.8391e-02, time/batch = 0.1409s	
18630/21150 (epoch 44.043), train_loss = 1.07140947, grad/param norm = 2.3704e-02, time/batch = 0.1400s	
18631/21150 (epoch 44.045), train_loss = 1.05846674, grad/param norm = 2.6954e-02, time/batch = 0.1403s	
18632/21150 (epoch 44.047), train_loss = 1.12087771, grad/param norm = 2.5244e-02, time/batch = 0.1391s	
18633/21150 (epoch 44.050), train_loss = 1.03878081, grad/param norm = 2.4892e-02, time/batch = 0.1399s	
18634/21150 (epoch 44.052), train_loss = 1.06862754, grad/param norm = 2.8692e-02, time/batch = 0.1398s	
18635/21150 (epoch 44.054), train_loss = 1.05206044, grad/param norm = 2.5701e-02, time/batch = 0.1411s	
18636/21150 (epoch 44.057), train_loss = 1.06144605, grad/param norm = 2.5163e-02, time/batch = 0.1398s	
18637/21150 (epoch 44.059), train_loss = 1.04898117, grad/param norm = 2.4893e-02, time/batch = 0.1401s	
18638/21150 (epoch 44.061), train_loss = 1.07107260, grad/param norm = 2.6080e-02, time/batch = 0.1392s	
18639/21150 (epoch 44.064), train_loss = 1.07290332, grad/param norm = 2.5103e-02, time/batch = 0.1407s	
18640/21150 (epoch 44.066), train_loss = 1.02178274, grad/param norm = 2.4277e-02, time/batch = 0.1392s	
18641/21150 (epoch 44.069), train_loss = 1.08646332, grad/param norm = 2.9027e-02, time/batch = 0.1398s	
18642/21150 (epoch 44.071), train_loss = 1.09114795, grad/param norm = 2.7615e-02, time/batch = 0.1404s	
18643/21150 (epoch 44.073), train_loss = 1.05532585, grad/param norm = 2.7010e-02, time/batch = 0.1395s	
18644/21150 (epoch 44.076), train_loss = 1.09156336, grad/param norm = 3.0178e-02, time/batch = 0.1387s	
18645/21150 (epoch 44.078), train_loss = 1.08780261, grad/param norm = 2.4997e-02, time/batch = 0.1396s	
18646/21150 (epoch 44.080), train_loss = 1.07608488, grad/param norm = 2.6101e-02, time/batch = 0.1389s	
18647/21150 (epoch 44.083), train_loss = 1.12066446, grad/param norm = 3.2210e-02, time/batch = 0.1406s	
18648/21150 (epoch 44.085), train_loss = 1.06648651, grad/param norm = 2.7448e-02, time/batch = 0.1407s	
18649/21150 (epoch 44.087), train_loss = 1.16274953, grad/param norm = 3.0304e-02, time/batch = 0.1397s	
18650/21150 (epoch 44.090), train_loss = 1.13950457, grad/param norm = 3.0279e-02, time/batch = 0.1403s	
18651/21150 (epoch 44.092), train_loss = 1.12949138, grad/param norm = 3.8763e-02, time/batch = 0.1405s	
18652/21150 (epoch 44.095), train_loss = 1.13784193, grad/param norm = 2.9238e-02, time/batch = 0.1404s	
18653/21150 (epoch 44.097), train_loss = 1.10163022, grad/param norm = 2.7344e-02, time/batch = 0.1411s	
18654/21150 (epoch 44.099), train_loss = 1.16080813, grad/param norm = 2.9592e-02, time/batch = 0.1396s	
18655/21150 (epoch 44.102), train_loss = 1.07282345, grad/param norm = 2.5544e-02, time/batch = 0.1395s	
18656/21150 (epoch 44.104), train_loss = 1.10736912, grad/param norm = 2.6492e-02, time/batch = 0.1390s	
18657/21150 (epoch 44.106), train_loss = 1.11410762, grad/param norm = 2.8165e-02, time/batch = 0.1401s	
18658/21150 (epoch 44.109), train_loss = 1.11401342, grad/param norm = 2.5554e-02, time/batch = 0.1416s	
18659/21150 (epoch 44.111), train_loss = 1.06712275, grad/param norm = 2.6290e-02, time/batch = 0.1397s	
18660/21150 (epoch 44.113), train_loss = 1.03363746, grad/param norm = 2.7608e-02, time/batch = 0.1401s	
18661/21150 (epoch 44.116), train_loss = 1.07229284, grad/param norm = 2.6878e-02, time/batch = 0.1394s	
18662/21150 (epoch 44.118), train_loss = 1.06467975, grad/param norm = 2.5708e-02, time/batch = 0.1393s	
18663/21150 (epoch 44.121), train_loss = 1.05862915, grad/param norm = 2.5828e-02, time/batch = 0.1391s	
18664/21150 (epoch 44.123), train_loss = 1.02400187, grad/param norm = 2.4053e-02, time/batch = 0.1409s	
18665/21150 (epoch 44.125), train_loss = 1.04232172, grad/param norm = 2.7770e-02, time/batch = 0.1398s	
18666/21150 (epoch 44.128), train_loss = 1.10611158, grad/param norm = 2.6608e-02, time/batch = 0.1399s	
18667/21150 (epoch 44.130), train_loss = 1.03922002, grad/param norm = 2.6787e-02, time/batch = 0.1385s	
18668/21150 (epoch 44.132), train_loss = 1.10631338, grad/param norm = 2.7044e-02, time/batch = 0.1402s	
18669/21150 (epoch 44.135), train_loss = 1.04950008, grad/param norm = 2.5159e-02, time/batch = 0.1398s	
18670/21150 (epoch 44.137), train_loss = 1.10145302, grad/param norm = 2.5963e-02, time/batch = 0.1409s	
18671/21150 (epoch 44.139), train_loss = 1.06745163, grad/param norm = 2.5497e-02, time/batch = 0.1403s	
18672/21150 (epoch 44.142), train_loss = 1.08027827, grad/param norm = 2.6146e-02, time/batch = 0.1399s	
18673/21150 (epoch 44.144), train_loss = 1.13172902, grad/param norm = 2.7816e-02, time/batch = 0.1388s	
18674/21150 (epoch 44.147), train_loss = 1.08818561, grad/param norm = 2.5510e-02, time/batch = 0.1395s	
18675/21150 (epoch 44.149), train_loss = 1.07194686, grad/param norm = 2.8862e-02, time/batch = 0.1394s	
18676/21150 (epoch 44.151), train_loss = 1.09589848, grad/param norm = 2.6086e-02, time/batch = 0.1406s	
18677/21150 (epoch 44.154), train_loss = 1.06083642, grad/param norm = 2.5155e-02, time/batch = 0.1396s	
18678/21150 (epoch 44.156), train_loss = 1.07935948, grad/param norm = 2.8175e-02, time/batch = 0.1411s	
18679/21150 (epoch 44.158), train_loss = 1.07406426, grad/param norm = 2.5879e-02, time/batch = 0.1402s	
18680/21150 (epoch 44.161), train_loss = 1.14966259, grad/param norm = 2.7530e-02, time/batch = 0.1392s	
18681/21150 (epoch 44.163), train_loss = 1.11287085, grad/param norm = 2.7399e-02, time/batch = 0.1417s	
18682/21150 (epoch 44.165), train_loss = 1.13553871, grad/param norm = 2.9663e-02, time/batch = 0.1398s	
18683/21150 (epoch 44.168), train_loss = 1.10065635, grad/param norm = 2.6262e-02, time/batch = 0.1396s	
18684/21150 (epoch 44.170), train_loss = 1.01751800, grad/param norm = 2.5802e-02, time/batch = 0.1405s	
18685/21150 (epoch 44.173), train_loss = 1.07677753, grad/param norm = 2.6861e-02, time/batch = 0.1393s	
18686/21150 (epoch 44.175), train_loss = 1.02683686, grad/param norm = 2.5791e-02, time/batch = 0.1385s	
18687/21150 (epoch 44.177), train_loss = 1.04811875, grad/param norm = 2.5803e-02, time/batch = 0.1413s	
18688/21150 (epoch 44.180), train_loss = 1.13529357, grad/param norm = 2.6997e-02, time/batch = 0.1395s	
